idDBLP,idScholar,DBLP_Match,Scholar_Match,Match_ID
journals/sigmod/ShethGJRSWW96,yI5E8TGu5BwJ,758,45340,758_45340
conf/vldb/ZimbraoS98,1KckBFVfgyMJ,1653,45344,1653_45344
journals/sigmod/Snodgrass03c,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D959062%26type%3Dpdf%26dl%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222,1837,45364,1837_45364
journals/tods/ChoG03,HqAWyuB11loJ,906,45388,906_45388
conf/sigmod/ChenZCKR01,q49c-IEX7N8J,603,45452,603_45452
conf/vldb/ChakravarthyKAK94,L9eva_gsxrIJ,166,45469,166_45469
conf/vldb/AnSVKIG01,HosSI1GtRY8J,1141,45547,1141_45547
conf/sigmod/YanMHF01,8hRWaIVZ2ykJ,624,45610,624_45610
conf/sigmod/JagadishLS99,uXZXfQgn4doJ,1022,50157,1022_50157
journals/sigmod/GroskySF02,HA3wM_i-y3YJ,2593,45662,2593_45662
journals/vldb/DattaDVRN01,icK75z3VuGIJ,2504,45717,2504_45717
conf/vldb/AcharyaGP99,-7tsGpHin24J,1459,45718,1459_45718
journals/sigmod/Dogac96,url:http://portal.acm.org/citation.cfm%3Fid%3D234889.234900%26dl%3DGUIDE%26dl%3DACM%26idx%3DJ689%26part%3Dperiodical%26WantType%3Dperiodical%26title%3DACM%2520SIGMOD%2520Record%26CFID%3D11111111%26CFTOKEN%3D2222222,654,45732,654_45732
conf/sigmod/Toyama98,h4OQc4N4kjIJ,1219,45733,1219_45733
journals/sigmod/Hammer00,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D601859%26type%3Dpdf%26dl%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222,325,45737,325_45737
conf/vldb/AgrawalKSX02,XK-KPRa2qjcJ,2210,45766,2210_45766
conf/vldb/HeymannTKWRMF02,EAZ5Gz22bIUJ,2166,45783,2166_45783
conf/vldb/TaoPS02,o0WQjRyBQ5kJ,2223,45860,2223_45860
conf/vldb/GardarinST96,OHR5iQWPuyYJ,1800,45905,1800_45905
conf/sigmod/ChaudhuriN98a,AiXOfJPvvpUJ,1230,45922,1230_45922
conf/sigmod/ChanI99,kNT7yt823K8J,945,45954,945_45954
conf/vldb/FlorescuHKLRWCSA03,1KSfxI44iGUJ,2018,46021,2018_46021
conf/vldb/DattaRT99,gckQTLQjsj8J,1482,46088,1482_46088
conf/vldb/Duranti01,gQW6iYG5Vh0J,1266,46092,1266_46092
conf/sigmod/BlakeleyD00,ZSR-MThg9UEJ,873,46116,873_46116
conf/sigmod/HuangSW94,5Chw6HN64vEJ,1711,46140,1711_46140
conf/sigmod/FranklinJK96,yY5hMqazRHoJ,1411,46190,1411_46190
journals/sigmod/DogacDATKCD98,vG5FK8BJkZgJ,408,53688,408_53688
conf/sigmod/ReveszCKLLW00,qxShx7aNiuEJ,900,46235,900_46235
conf/vldb/ZhangL97,v-O39agJIB4J,1693,46270,1693_46270
conf/vldb/ZhangL97,QGopit06CLEJ,1693,49620,1693_49620
conf/sigmod/AggarwalWY99,s9hhR-EdDGgJ,941,46282,941_46282
conf/vldb/Mohan02a,ulDehVmIgfAJ,2152,46301,2152_46301
conf/vldb/KeimH99,28GZ8M1ZPVYJ,1419,46314,1419_46314
conf/vldb/RahmM95,6ioboOxJvQIJ,1958,46315,1958_46315
journals/tods/CastanoAFP98,X7wtR1g63qEJ,2365,46350,2365_46350
journals/vldb/FiebigHKMNSW02,w_FOwUavk0kJ,2469,46427,2469_46427
conf/vldb/BonczMK99,8yhbBSPKZEoJ,1527,46435,1527_46435
conf/vldb/BonczMK99,jsNNCDiD0yIJ,1527,54366,1527_54366
conf/sigmod/Shyy95,OjZoGJLFGqIJ,1638,46454,1638_46454
conf/sigmod/GravanoCGP97,PsoYENGEh9cJ,1288,46456,1288_46456
conf/sigmod/ZhuSZ03,7VSlB0yIt3YJ,420,46489,420_46489
journals/sigmod/MalaikaEM03,OGh0R54BW0MJ,1930,58868,1930_58868
journals/sigmod/Kumar03,VuNnpxJwvQkJ,1879,46608,1879_46608
conf/sigmod/BunemanM95,V9DIFmU3vi8J,1625,46610,1625_46610
conf/sigmod/BrodskyK95,SFmnhrhoQzgJ,1579,46626,1579_46626
journals/vldb/ShethTP03,tReKvTMB7pcJ,2459,46642,2459_46642
journals/sigmod/MarchiLPT03,9dgFU6XaLrwJ,1998,46684,1998_46684
journals/vldb/ChirkovaHS02,NdmocXlpq9QJ,2472,46686,2472_46686
conf/sigmod/BabcockO03,acnzsOLHFywJ,196,46741,196_46741
journals/sigmod/Qian96a,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D234903%26type%3Dpdf%26dl%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222,663,46783,663_46783
conf/sigmod/Vaskevitch94,cr7xWKidCnYJ,1742,46791,1742_46791
conf/vldb/Dasgupta96,A0c2Gd1lP5QJ,2596,46831,2596_46831
conf/vldb/AshwinGG02,YiJojduGXXkJ,2201,46854,2201_46854
journals/tods/ZaharioudakisCF97,naUCkadkOekJ,2348,46862,2348_46862
conf/sigmod/GaoW02,PZTESZecfnQJ,511,46903,511_46903
conf/sigmod/GoldmanW00,Ol886Ck3jz4J,836,46937,836_46937
conf/sigmod/WangJLY03,EQsWWZdE45wJ,200,46951,200_46951
conf/sigmod/Greer99,oNPjyBZrURgJ,977,47013,977_47013
conf/vldb/MuthOPW98,cy0zVqmNba4J,1660,47061,1660_47061
conf/sigmod/AltinelABFSZ99,ebmulQBhqZEJ,976,47236,976_47236
conf/vldb/GoldsteinR00,ylZFc8RNoeQJ,1216,47364,1216_47364
conf/vldb/HammadFAE03,vfCFumS9QtkJ,2098,47429,2098_47429
conf/vldb/ChaHKK01,VyOa5Uqsj6AJ,1133,47431,1133_47431
conf/sigmod/Keim99,GBZiTCbChZQJ,931,47500,931_47500
conf/vldb/Baumann03,pJ2UEKVG_hoJ,2052,47502,2052_47502
journals/tods/MumickFPR96,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D227624%26type%3Dpdf%26dl%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222,2262,47603,2262_47603
conf/vldb/LakshmananPH02,_hNiD_QLDdAJ,2135,47744,2135_47744
conf/sigmod/Dullmann99,5bp8rSFAkzEJ,1074,47842,1074_47842
conf/sigmod/CookWZ94,LiIWlw3oNgUJ,1792,47843,1792_47843
journals/vldb/RoySSSA98,vitgygjdz3AJ,2429,47872,2429_47872
conf/vldb/KoudasIM00,VSR4PwHmGWsJ,1356,47914,1356_47914
journals/tods/KarpSP03,mAQIVsd2VOMJ,957,48024,957_48024
conf/vldb/FaloutsosJS97,u_9qWSpjaO4J,1885,48034,1885_48034
conf/vldb/FaloutsosJS97,C1Wu3OVlJCsJ,1885,53980,1885_53980
conf/sigmod/KornackerMH97,O81USJg2EhwJ,1241,51295,1241_51295
journals/sigmod/Widom94,lAbG3uFZvVUJ,1009,48146,1009_48146
conf/sigmod/ChawatheG97,5O88Bum19wAJ,1327,48163,1327_48163
conf/sigmod/LuoKMPWLN02,zQfzn1t6Xq8J,564,48428,564_48428
conf/vldb/DarFJST96,gkbM-pRDcSwJ,1991,48521,1991_48521
conf/vldb/PapadiasZMT03,hJ8VP7FyOL0J,2002,48576,2002_48576
journals/vldb/GeorgakopoulosRL94,G85JsnuAjzMJ,2556,48617,2556_48617
conf/vldb/KemperK94,qUfWV4VVxegJ,87,48632,87_48632
journals/tods/LakshmananLRS97,UByN6paxEXwJ,2351,48674,2351_48674
conf/sigmod/UrhanFA98,ufjnZovcIb4J,1142,48723,1142_48723
journals/vldb/DanYC95,SsOLRJZrmtYJ,2552,48796,2552_48796
journals/sigmod/JukicNV03,eR43Urfx-hcJ,1924,48802,1924_48802
journals/sigmod/Snodgrass03,m-l6e98xxOsJ,1985,48837,1985_48837
conf/vldb/LifantsevC02,gPvyDDUyrg4J,2226,48853,2226_48853
journals/vldb/RamakrishnanSSS94,rgA2DgNVPBUJ,2554,48933,2554_48933
journals/sigmod/CabreraLM01,b201QeqnlNkJ,199,48993,199_48993
conf/vldb/DeWittKLPY94,cehAAlTq4s8J,171,48997,171_48997
journals/vldb/SaltenisJ02,HSEOZDaC8ZUJ,2452,49061,2452_49061
journals/sigmod/RoantreeMH99,JJK6WGPyubgJ,424,52448,424_52448
journals/sigmod/RoantreeMH99,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D310066%26type%3Dpdf%26dl%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222,424,60861,424_60861
conf/sigmod/WangSCRZP97,chcojj8yN1sJ,1371,59391,1371_59391
conf/sigmod/JosifovskiSHL02,xA9KNostV4cJ,551,49150,551_49150
conf/sigmod/BressanGOT00,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D336587%26type%3Dpdf%26dl%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222,898,49177,898_49177
conf/sigmod/ShatdalN95,nbU59lK7JJYJ,1473,49229,1473_49229
conf/sigmod/FreedmanD95,dt4Mxy8b2hwJ,1613,49271,1613_49271
conf/sigmod/FreedmanD95,2bao_dZfCuQJ,1613,56955,1613_56955
conf/vldb/FlorescuKLP97, ,1860,49279,1860_49279
conf/sigmod/CorralMTV00,TsShfxPwF6YJ,788,49282,788_49282
journals/vldb/MecellaP01,_JwGwZUTAOEJ,2497,49283,2497_49283
conf/sigmod/BargaL99,QGxyK7bJQOMJ,1040,49291,1040_49291
conf/sigmod/KanthRSB99,yPFlbrVJFJoJ,1087,49295,1087_49295
conf/sigmod/SengarH03,7Mtanhr8EKoJ,416,49339,416_49339
conf/sigmod/ZhugeGHW95,_XLK2p-e2pYJ,1610,62191,1610_62191
conf/vldb/YuPM03,ZEEZqsnVCyYJ,2084,49413,2084_49413
conf/sigmod/GarofalakisI96,MfPbk62EdyQJ,1520,49521,1520_49521
conf/sigmod/Galhardas00,GxDfgCi-rq4J,831,49533,831_49533
journals/tods/Lerner00,ETqxTcvf7K4J,2317,49548,2317_49548
conf/sigmod/GreenwaldK01,8but_7FuryIJ,686,49552,686_49552
conf/vldb/AbiteboulBMMW02,mm3mXWb8QS0J,2176,49618,2176_49618
conf/sigmod/PoosalaIHS96,hHGQKstQ2PQJ,1525,49628,1525_49628
conf/sigmod/Bayardo98,htTH8PrZ0dYJ,1132,60307,1132_60307
journals/vldb/Li03,HlXyqUIDobMJ,2290,49768,2290_49768
conf/vldb/ChungCLL01,mJiDvbtTKWoJ,1097,49771,1097_49771
journals/vldb/ConstantopoulosJMV95,_da6PvkQBM4J,2538,49840,2538_49840
conf/sigmod/GatziuGD95,jC39CJrWKr8J,1666,57142,1666_57142
conf/vldb/LuTD95,qX-uYKXVk7EJ,14,49866,14_49866
conf/vldb/LuSL95,h7_7SZrI7M0J,27,49913,27_49913
conf/vldb/MatiasVW00,7SeTnikjovEJ,1195,49971,1195_49971
conf/vldb/Hamilton99,_zPTedzhFhQJ,1443,49974,1443_49974
conf/sigmod/HristidisKP01,mg9ABNG06O4J,724,50021,724_50021
conf/sigmod/BratsbergT00,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D335477%26type%3Dpdf%26coll%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222,877,50038,877_50038
journals/sigmod/DreyerDS94,GCf11c7YuucJ,914,50102,914_50102
conf/vldb/IoannidisP99,umrivnVIoj0J,1469,50109,1469_50109
conf/vldb/ChoG00,9MI4jOOqkn4J,1377,50149,1377_50149
journals/sigmod/JukicV97,yZbJS0Cd6cAJ,558,50164,558_50164
conf/vldb/HankinsP03,NsxXW_CvQpkJ,2096,50205,2096_50205
journals/sigmod/Chen94,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D187460%26type%3Dpdf%26coll%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222,973,50245,973_50245
conf/sigmod/Gal00,i6QOOOYvOqQJ,876,50275,876_50275
conf/vldb/KumaranH03,wW6dUVL80RYJ,2083,50311,2083_50311
conf/vldb/BernsteinHJRW00,KlPsHutXQi8J,1311,50321,1311_50321
conf/vldb/Huyn97,9OYLimeDdj0J,1884,50457,1884_50457
journals/vldb/ChakrabartiGRS01,PTmCbogNUpAJ,2496,55557,2496_55557
journals/tods/Ng01,npCKXD_vLM8J,2332,50520,2332_50520
journals/sigmod/JacobS99,3-iiSyJLwLkJ,259,50528,259_50528
conf/sigmod/ChakrabartiDI98,qtVVVrzTLr4J,1148,50576,1148_50576
conf/sigmod/KabraD98,V9XUvirmVEEJ,1144,62080,1144_62080
conf/vldb/MiloZ98,Nd7-CTB1lRgJ,1583,50694,1583_50694
conf/vldb/ZhouLZLZJT01,fJQ7Col2vYsJ,1245,50728,1245_50728
conf/vldb/ZhouLZLZJT01,IqjYD8NRzR0J,1245,51841,1245_51841
journals/vldb/HuntAI02,LiYp5oaDwbMJ,2442,50749,2442_50749
conf/sigmod/FegarasM95,LSWVPfB8TC4J,1589,50777,1589_50777
journals/vldb/IvesHW02,Bbm74R5b5yoJ,2466,50803,2466_50803
conf/sigmod/Ballinger94,xGGBIZmLvmgJ,1755,50812,1755_50812
conf/vldb/GarofalakisIO98,ReV4xpbiC6EJ,1553,50826,1553_50826
conf/vldb/HalversonBKKRTVWND03,oR7DmJ9JJDYJ,2077,50833,2077_50833
conf/vldb/AbrolLMMMRTWZ01,w9Ma-YjZHYkJ,1221,50846,1221_50846
conf/vldb/Bowker00,fAHjV8C1hLcJ,1296,50871,1296_50871
journals/vldb/MuthOPW00,WFygKYK0NVQJ,2402,50883,2402_50883
conf/vldb/Greco98,CCr8CUlHeNsJ,1645,50896,1645_50896
conf/sigmod/KriegelMPS01,tsPOU-H3A94J,744,50904,744_50904
conf/vldb/AnkerstBKS98,DbLGmJX7UJ8J,1597,50956,1597_50956
journals/vldb/TenienteO95,aC-8qspy24wJ,2547,50969,2547_50969
conf/sigmod/BrunoCG01,8KJ9XFv1ESAJ,696,50970,696_50970
conf/vldb/IyerW94,5smJVUm1KAYJ,185,50975,185_50975
conf/sigmod/KalnisP01, ,700,51025,700_51025
journals/sigmod/YanG95,tMXkkRDxvkQJ,786,51043,786_51043
journals/sigmod/WolfsonSDNR95,R51Yi7sWJ6EJ,845,51087,845_51087
journals/sigmod/PapianiWDN99,HxmnEeCigX8J,495,59280,495_59280
conf/vldb/PapadimitriouBF03,pAvCmcv_-lMJ,2107,51305,2107_51305
conf/vldb/DoR02,0oPfKUylwgEJ,2247,51334,2247_51334
journals/vldb/LandauST95,N9d3F0NvbcEJ,2524,51430,2524_51430
journals/vldb/LandauST95,E8U_krxA1dsJ,2524,60044,2524_60044
journals/sigmod/Fagin02,C3swZi1md5YJ,55,51445,55_51445
journals/vldb/TempletonHMB95,RKNGp2gmOTUJ,2549,51508,2549_51508
conf/vldb/ChaudhuriS94, ,228,51549,228_51549
conf/vldb/ChaudhuriS94,bd-Lu1jeg-AJ,228,58946,228_58946
journals/vldb/WangW01,4eHVZHcQvdMJ,2478,51580,2478_51580
conf/sigmod/HanPDW01,ue3gCyIirokJ,626,51606,626_51606
conf/sigmod/ClossmanSHKPB98,Q0Jr0CGWn5MJ,1257,51629,1257_51629
journals/sigmod/WinslettCDHZZ02,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D601881%26type%3Dpdf%26dl%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222,75,51637,75_51637
conf/vldb/StohrMR00,7fCRAqLTNeUJ,1370,51673,1370_51673
conf/vldb/George98,xACnzf6RhVwJ,1567,51694,1567_51694
conf/vldb/Bayer95,W3l3pQ62_YMJ,1926,51699,1926_51699
journals/vldb/AntoshenkovZ96,N8syKKPN6IoJ,2520,51706,2520_51706
journals/vldb/MaedcheMS03,qKJ1c8D-95wJ,2293,51730,2293_51730
journals/tods/CeriFPT94,aphxPCo8qkgJ,2310,51744,2310_51744
journals/tods/Wijsen99,_D3JPE9NgNgJ,2363,51746,2363_51746
conf/sigmod/JagadishKS00,OZRYdxoJqXMJ,886,51860,886_51860
conf/vldb/NgY94,1O-Uy922LQUJ,250,51927,250_51927
conf/sigmod/SagonasSW94a,nDGblldnEGAJ,1856,52012,1856_52012
journals/sigmod/CheungF98,ig7B9agTOMAJ,591,54126,591_54126
journals/sigmod/FreemanG96,Em3qp7RGalkJ,693,52067,693_52067
conf/vldb/BohmMSW01,Uv3mhmUGwdcJ,1127,52072,1127_52072
conf/vldb/HanF95,qNLsbj_Fu5EJ,1955,52097,1955_52097
conf/vldb/ChaudhuriG99,l-Sn0enuHxkJ,1492,52148,1492_52148
journals/sigmod/ShinM94,hnpTcGMYR80J,810,52266,810_52266
conf/vldb/Slutz98,1blbGQk5ZpUJ,1756,52331,1756_52331
conf/vldb/PoosalaI97,negC_a7QQnMJ,1897,52332,1897_52332
conf/vldb/JoshiBLL98,RufEbUPZNbYJ,1547,52349,1547_52349
conf/vldb/MargaritisFT01,z2EsEsrBfsYJ,1042,52363,1042_52363
journals/vldb/MihailaRT02,my7mYCzEEJAJ,2454,52390,2454_52390
journals/vldb/ChenHY97,IWZsSVPC6HMJ,2420,52398,2420_52398
conf/vldb/CohenMKS03,gRoNHWLN1WMJ,2069,52435,2069_52435
journals/sigmod/BrunieK96,spI2g7jFHuYJ,643,52538,643_52538
conf/sigmod/MorpainCFP96,98umDgwqRHcJ,1508,52552,1508_52552
conf/sigmod/ChaudhuriDN01,qfohkpyTawoJ,597,52570,597_52570
journals/vldb/Halevy01,NoN45RU6c9kJ,2456,64060,2456_64060
conf/vldb/ShengBDM02,6GxdJ4jZUokJ,2154,52665,2154_52665
conf/sigmod/MatiasVW98,6WjESNMzLvgJ,1173,52674,1173_52674
conf/sigmod/ShintaniK98,JfxEos8BQDAJ,1214,52699,1214_52699
journals/tods/SalemGS94,7IBL1cudvR0J,2298,52745,2298_52745
conf/vldb/LabioYCGW00, ,1338,52786,1338_52786
journals/sigmod/Bussler02,Phcd3C1cfLcJ,238,52792,238_52792
journals/sigmod/Darwen96,url:http://portal.acm.org/citation.cfm%3Fid%3D245882.245886%26dl%3DGUIDE%26dl%3DACM%26idx%3DJ689%26part%3Dperiodical%26WantType%3Dperiodical%26title%3DACM%2520SIGMOD%2520Record%26CFID%3D11111111%26CFTOKEN%3D2222222,743,52831,743_52831
journals/vldb/MehtaGPN98,7Zf8Y2idDb0J,2436,52848,2436_52848
journals/sigmod/AbelTK97,yK-yqVAiXekJ,709,52852,709_52852
conf/vldb/Klots96,dTORuW_9YRoJ,1849,52884,1849_52884
conf/vldb/GoldmanW97,3zf3WSt0B6UJ,1704,56416,1704_56416
journals/sigmod/KuokFW98,3oLpUbHFATsJ,612,52984,612_52984
conf/sigmod/ZhangZPTL03,S3lELcdpzTkJ,365,53038,365_53038
conf/sigmod/PapadiasTSE95,PogZLKV_bIsJ,1588,53042,1588_53042
conf/vldb/GantiLR00,V7byawkFcZMJ,1384,53120,1384_53120
conf/sigmod/Bussler02,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D564801%26type%3Dpdf%26dl%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222,586,53150,586_53150
conf/sigmod/AdelbergD99,s40fqzss4woJ,1038,53176,1038_53176
conf/vldb/Moerkotte98,HcCevkoobDsJ,1738,53190,1738_53190
journals/vldb/JagadishKNS00,GtXc02EJjCgJ,2482,53216,2482_53216
conf/sigmod/LiuHBPT99,PKQ1dCQIwi0J,974,53253,974_53253
conf/sigmod/ChakrabartiM99,Jg81WYtxtZoJ,901,53259,901_53259
conf/sigmod/Kim94,GzJII5F7OzAJ,1820,53272,1820_53272
journals/sigmod/MotroA03,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D959085%26type%3Dpdf%26dl%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222,1911,53275,1911_53275
conf/vldb/KeidlSSK02,dTval1yE6p8J,2153,53311,2153_53311
journals/sigmod/Halevy00,czgyMu7SHcgJ,337,53325,337_53325
conf/vldb/Ioannidis03,jELnwotIy9kJ,2067,53392,2067_53392
conf/vldb/RaoR99,tv4rTR2Z-I8J,1522,53416,1522_53416
conf/sigmod/Hidber99,Rn-E82gM1RQJ,1012,53439,1012_53439
conf/vldb/SchieferKBLF98,1LATgSt5o_EJ,1782,53452,1782_53452
conf/vldb/MahnkeMS02,VhxIKKG8oWYJ,2161,53477,2161_53477
conf/sigmod/ChengKP03,kSt-Pqp2ilYJ,289,53505,289_53505
journals/sigmod/Domingo-FerrerH98,ajq2idLfpHMJ,414,57485,414_57485
journals/sigmod/Qian95b,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D219772%26type%3Dpdf%26dl%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222,835,53540,835_53540
journals/vldb/LeeSC01,Hz_TU6kUj08J,2473,53560,2473_53560
journals/sigmod/PourabbasR00,3y6y5AXu-j0J,287,62295,287_62295
conf/vldb/HinneburgLH03,xC2efRb-WrQJ,2095,53634,2095_53634
conf/sigmod/LiuPTBBZBHY98,ezlAkB7ijDUJ,1199,53714,1199_53714
conf/sigmod/GuhaJKSY02,z6l0wfs32iYJ,533,53835,533_53835
conf/vldb/LabioG96,B3unqvqyJrMJ,1818,53888,1818_53888
conf/vldb/LabioG96,nsN_2BnT_mMJ,1818,56331,1818_56331
conf/vldb/WhiteheadSM97,CiYPfP3-5_kJ,1708,53906,1708_53906
journals/sigmod/FininJ02,rg8576nvnkUJ,106,53955,106_53955
conf/vldb/HinneburgAK00,1ambq2RMGMoJ,1341,53970,1341_53970
conf/vldb/AnciauxBP03,RLZc9c2-6_oJ,2015,53993,2015_53993
conf/vldb/AnciauxBP03,gYELZxhiJx8J,2015,63030,2015_63030
conf/vldb/ChangG97,2SYiXa0vGN4J,1709,54007,1709_54007
conf/sigmod/GeneserethKD97,2Nl65Vp7bxUJ,1366,54025,1366_54025
conf/sigmod/ChaudhuriG96,Fh1QPZpWHUMJ,1429,54032,1429_54032
journals/vldb/TanGO00,url:http://www.springerlink.com/index/4N8LT3XHXGCR8DLW.pdf,2487,54047,2487_54047
conf/vldb/MeoPC96,Opm5VlTzQTAJ,1814,54073,1814_54073
journals/tods/CasatiCPP99,6F_cUJERo6sJ,2376,54090,2376_54090
conf/sigmod/FungSG02,_H4-ZecAsp0J,477,54128,477_54128
conf/sigmod/BrownCL96,H4A7nUWyXtQJ,1457,54153,1457_54153
conf/vldb/RisheYACLMVSV00,0WYMHga_bt4J,1331,54207,1331_54207
journals/sigmod/Baeza-YatesN96,1avO1fqtQ6QJ,692,54210,692_54210
conf/vldb/LakshmananPZ03,zbzO-4fuIwUJ,2056,54223,2056_54223
conf/vldb/GaasterlandL94,oIFrkS2rPrcJ,235,54260,235_54260
conf/sigmod/OlstonWL01,I_YprPVQ45QJ,634,54299,634_54299
conf/sigmod/ChangBCLLS00,bqtRaOoJ87AJ,888,59346,888_59346
conf/vldb/DeenJNNW00,jpJMa9UNggoJ,1171,54380,1171_54380
conf/sigmod/KaushikBNK02,8M2rLLD3DlQJ,389,54407,389_54407
journals/sigmod/Date03,y4ZZN4xhKnUJ,1840,54431,1840_54431
journals/sigmod/KannanKIK03,h_tDfTvsR0QJ,1873,54479,1873_54479
conf/vldb/KornackerB95,IN_sibgHb9MJ,1932,54559,1932_54559
conf/vldb/KornackerB95,_1N4nkD4AMIJ,1932,58041,1932_58041
conf/sigmod/PopaDST00,gAwckIiPpTEJ,794,54569,794_54569
conf/vldb/YagoubFIV00a,hMsWZU5TJWYJ,1243,54633,1243_54633
conf/vldb/SrinivasanDFCJYKTDB00,RmyORCW6qn8J,1367,54671,1367_54671
conf/vldb/JohnsonM98,eFynrwKK_T0J,1555,54756,1555_54756
journals/sigmod/RisheSBDOALOSS95,pGU2Ew1AQkoJ,878,54767,878_54767
conf/vldb/BettiniJWW02,ghIMekzCkMQJ,2240,54782,2240_54782
conf/sigmod/ShivakumarG97,4ioZ9JSSjVQJ,1399,54792,1399_54792
journals/tods/DiaoAFZF03,fREDZIbZVdEJ,910,54947,910_54947
conf/vldb/ParkMC02,WFmae47kgN4J,2206,54969,2206_54969
journals/sigmod/Finkelstein95,gbnxN3MpucMJ,892,55049,892_55049
conf/vldb/SteenhagenABB94,Xr2RguUzt-gJ,164,55082,164_55082
conf/vldb/RizviH02,3ku_XOqYuawJ,2127,55093,2127_55093
journals/sigmod/GuptaHR97, ,543,55108,543_55108
conf/sigmod/BohrerBBCFHKKMNRRSUUW97,oulaZpEWkMQJ,1282,55114,1282_55114
conf/sigmod/YuMWL01,h95306-8rjEJ,702,55135,702_55135
conf/sigmod/CluetDSS98,i2rbviV_9VgJ,1163,55171,1163_55171
conf/sigmod/CluetDSS98,lOZF0Ee3rUQJ,1163,62808,1163_62808
conf/vldb/SumiyaYTSI95,ZoMjwB0ps2kJ,35,55210,35_55210
conf/vldb/Gawlick96,Y5OJk6_D-ZUJ,2590,55233,2590_55233
journals/vldb/AtkinsonM95,N5Got4HigPgJ,2528,55254,2528_55254
conf/sigmod/NguyenS96,Cd4NNuZnIn8J,1456,55347,1456_55347
conf/sigmod/MotakisZ97,e8OIK3dEo6EJ,1405,55367,1405_55367
conf/sigmod/JonssonFS98,5fb1l1MyGisJ,1207,55383,1207_55383
journals/tods/KossmannFDA00,8tDPAHGDRggJ,2325,55393,2325_55393
journals/sigmod/AdelbergKG96,GfiQygac5twJ,685,55397,685_55397
conf/vldb/KerstenWFKBC03,Ub6YwssjyiYJ,2044,55416,2044_55416
conf/sigmod/AggarwalY01,QkTd5WogN-AJ,710,55419,710_55419
conf/vldb/DiligentiCLGG00,XCP3p-Hk8bMJ,1329,55524,1329_55524
conf/vldb/DittrichSTW02,egCgEjikCgAJ,2224,55564,2224_55564
conf/vldb/MaratheS97,vBUROMKYmQYJ,1789,55613,1789_55613
conf/sigmod/DasGR03,JaJKfzmaEBYJ,197,55671,197_55671
conf/vldb/McKennaBHT96,0tZaTV3W05wJ,1819,55678,1819_55678
journals/tods/MehrotraRKS98,tAnONC5J2W8J,2354,55738,2354_55738
conf/sigmod/Chakrabarti99,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D304231%26type%3Dpdf%26dl%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222,1079,55749,1079_55749
conf/sigmod/DavulcuFKR99,TDyW6V4cc7MJ,933,55843,933_55843
journals/tods/GunopulosKMSTS03, ,955,55922,955_55922
journals/vldb/AilamakiDH02,J9MeFW0vDJAJ,2441,55962,2441_55962
journals/tods/BrunoCG02,tkCWrg5OsIwJ,2338,56030,2338_56030
conf/sigmod/SubramanianV98,KxwymZ2AGNQJ,1145,56102,1145_56102
conf/sigmod/ChenR94,4Hhh-d__bksJ,1725,56123,1725_56123
journals/tods/LiC01,_gwfttQaTEkJ,2329,56142,2329_56142
journals/sigmod/Yang94,sHJ914nPZtUJ,998,56170,998_56170
conf/sigmod/WaasG00,xnoCdNeQykAJ,781,56174,781_56174
conf/sigmod/Meseck01,hWiIngXs5I0J,650,56182,650_56182
conf/sigmod/BabyCY01,rNoNn5hWsroJ,737,56247,737_56247
conf/vldb/YiF00,DpQrWnvO7rEJ,1209,56262,1209_56262
conf/vldb/YiF00,7j1pKfzfgNYJ,1209,60452,1209_60452
conf/sigmod/MistryRSR01,r62IMncHe0IJ,669,56345,669_56345
conf/sigmod/SagonasSW94,0hHYO7tQJUgJ,1813,56425,1813_56425
conf/sigmod/SagonasSW94,xc8KEoeRT9sJ,1813,58357,1813_58357
